Image,URL
_114592297_trump_corona_hausa_1609_640-nc.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/1357D/production/_114592297_trump_corona_hausa_1609_640-nc.png.webp
_105635031_chart-nigeria_pop_growth-iogdb-nc.png,https://ichef.bbci.co.uk/ace/ws/624/cpsprodpb/32FD/production/_105635031_chart-nigeria_pop_growth-iogdb-nc.png.webp
816 (3),https://ichef.bbci.co.uk/news/1632/idt2/idt2/d524e061-2fda-4845-a1c2-b203cab98014/image/816
1283dc00-22e5-11ed-b302-350f627b9b87.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/a779/live/1283dc00-22e5-11ed-b302-350f627b9b87.png.webp
877680b0-22ec-11ed-b302-350f627b9b87.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/45c4/live/877680b0-22ec-11ed-b302-350f627b9b87.png.webp
8f4404b0-22e8-11ed-b302-350f627b9b87.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/10c0/live/8f4404b0-22e8-11ed-b302-350f627b9b87.png.webp
1ddc303c49e4daf5,https://cdn.legit.ng/images/720/1ddc303c49e4daf5.webp?v=1
_113407487_global_fertility_rates_july2020_hausa_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/13286/production/_113407487_global_fertility_rates_july2020_hausa_640-nc.png.webp
_110489441_sahel_attacks_hausa_casualties_comparison_chart_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/38A2/production/_110489441_sahel_attacks_hausa_casualties_comparison_chart_640-nc.png.webp
_110489442_sahel_attacks_hausa_casualties_map_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/5FB2/production/_110489442_sahel_attacks_hausa_casualties_map_640-nc.png.webp
_110494179_sahel_attacks_hausa_schools_closed_map_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/17B7D/production/_110494179_sahel_attacks_hausa_schools_closed_map_640-nc.png.webp
_104153523_population-chart_hausa_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/7F17/production/_104153523_population-chart_hausa_640-nc.png.webp
_106984446_chat.jpg.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/FBC0/production/_106984446_chat.jpg.png.webp
_107514629_arab_poll_hausa_2arab_survey_7_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/169E1/production/_107514629_arab_poll_hausa_2arab_survey_7_640-nc.png.webp
_107514630_arab_poll_hausa_2arab_survey_1_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/0E39/production/_107514630_arab_poll_hausa_2arab_survey_1_640-nc.png.webp
_107515295_arab_poll_hausa_2arab_survey_3_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/E773/production/_107515295_arab_poll_hausa_2arab_survey_3_640-nc.png.webp
ea432770-70f6-11ef-8c1a-df523ba43a9a.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/1290/live/ea432770-70f6-11ef-8c1a-df523ba43a9a.png.webp
_124421683_dc65dd6e-3c7f-43b0-8b8a-2dc6b07a66b5.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/96D4/production/_124421683_dc65dd6e-3c7f-43b0-8b8a-2dc6b07a66b5.png.webp
_124421684_e967b8b4-643c-4938-b69a-a1b344bf3be1.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/BDE4/production/_124421684_e967b8b4-643c-4938-b69a-a1b344bf3be1.png.webp
100924131059_7234_464_02.gif,https://ichef.bbci.co.uk/ace/ws/464/amz/worldservice/live/assets/images/2010/09/24/100924131059_7234_464_02.gif.webp
100924131103_7234_464.gif,https://ichef.bbci.co.uk/ace/ws/464/amz/worldservice/live/assets/images/2010/09/24/100924131103_7234_464.gif.webp
110421163345_nigeria_election_results.gif,https://ichef.bbci.co.uk/ace/ws/624/amz/worldservice/live/assets/images/2011/04/21/110421163345_nigeria_election_results.gif.webp
92649a30-5349-11f0-a2ff-17a82c2e8bc4.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/ff15/live/92649a30-5349-11f0-a2ff-17a82c2e8bc4.png.webp
a7575000-a05b-11ef-bdf5-b7cb2fa86e10.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/f80a/live/a7575000-a05b-11ef-bdf5-b7cb2fa86e10.png.webp
dfb08390-a05b-11ef-a4fe-a3e9a6c5d640.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/9bc6/live/dfb08390-a05b-11ef-a4fe-a3e9a6c5d640.png.webp
120327195205_africa_food_map.jpg,https://ichef.bbci.co.uk/ace/ws/623/amz/worldservice/live/assets/images/2012/03/27/120327195205_africa_food_map.jpg.webp
9d9b4000-1aa8-11ef-a13a-0b8c563da930.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/838b/live/9d9b4000-1aa8-11ef-a13a-0b8c563da930.jpg.webp
c36d41c0-1aa8-11ef-80aa-699d54c46324.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/aad7/live/c36d41c0-1aa8-11ef-80aa-699d54c46324.jpg.webp
ddae72c0-1aa8-11ef-a13a-0b8c563da930.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/8926/live/ddae72c0-1aa8-11ef-a13a-0b8c563da930.jpg.webp
f78410b0-1aa8-11ef-baa7-25d483663b8e.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/26b9/live/f78410b0-1aa8-11ef-baa7-25d483663b8e.jpg.webp
1c4369f0-1aa9-11ef-80aa-699d54c46324.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/fa39/live/1c4369f0-1aa9-11ef-80aa-699d54c46324.jpg.webp
4fd52a60-1aa9-11ef-a13a-0b8c563da930.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/bc19/live/4fd52a60-1aa9-11ef-a13a-0b8c563da930.jpg.webp
65e89030-1aa9-11ef-a13a-0b8c563da930.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/4f55/live/65e89030-1aa9-11ef-a13a-0b8c563da930.jpg.webp
7f73deb0-1aa9-11ef-80aa-699d54c46324.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/02c2/live/7f73deb0-1aa9-11ef-80aa-699d54c46324.jpg.webp
_109642037_polio_640-2018_nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/11D40/production/_109642037_polio_640-2018_nc.png.webp
